"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","GDP","TOT","USD_CAP","A","2000",11329.647783,
"SVK","GDP","TOT","USD_CAP","A","2001",12380.140185,
"SVK","GDP","TOT","USD_CAP","A","2002",13290.17514,
"SVK","GDP","TOT","USD_CAP","A","2003",14123.110609,
"SVK","GDP","TOT","USD_CAP","A","2004",15165.159445,
"SVK","GDP","TOT","USD_CAP","A","2005",16572.063714,
"SVK","GDP","TOT","USD_CAP","A","2006",18804.577756,
"SVK","GDP","TOT","USD_CAP","A","2007",21075.413987,
"SVK","GDP","TOT","USD_CAP","A","2008",23574.932189,
"SVK","GDP","TOT","USD_CAP","A","2009",22921.662356,
"SVK","GDP","TOT","USD_CAP","A","2010",24809.254817,
"SVK","GDP","TOT","USD_CAP","A","2011",25836.338992,
"SVK","GDP","TOT","USD_CAP","A","2012",26654.008792,
"SVK","GDP","TOT","USD_CAP","A","2013",27899.621343,
"SVK","GDP","TOT","USD_CAP","A","2014",28928.17644,
"SVK","GDP","TOT","USD_CAP","A","2015",29620.480144,
"SVK","GDP","TOT","USD_CAP","A","2016",30487.384823,
"SVK","GDP","TOT","USD_CAP","A","2017",31575.223441,
"ESP","GDP","TOT","MLN_USD","A","1970",94839.1909,"E"
"ESP","GDP","TOT","MLN_USD","A","1971",104288.2666,"E"
"ESP","GDP","TOT","MLN_USD","A","1972",117670.3146,"E"
"ESP","GDP","TOT","MLN_USD","A","1973",133737.4386,"E"
"ESP","GDP","TOT","MLN_USD","A","1974",153940.6025,"E"
"ESP","GDP","TOT","MLN_USD","A","1975",169109.668,"E"
"ESP","GDP","TOT","MLN_USD","A","1976",184285.6951,"E"
"ESP","GDP","TOT","MLN_USD","A","1977",201272.4466,"E"
"ESP","GDP","TOT","MLN_USD","A","1978",218555.7079,"E"
"ESP","GDP","TOT","MLN_USD","A","1979",236697.7423,"E"
"ESP","GDP","TOT","MLN_USD","A","1980",263743.9117,"E"
"ESP","GDP","TOT","MLN_USD","A","1981",287985.6868,"E"
"ESP","GDP","TOT","MLN_USD","A","1982",309663.8921,"E"
"ESP","GDP","TOT","MLN_USD","A","1983",327588.3949,"E"
"ESP","GDP","TOT","MLN_USD","A","1984",345265.8831,"E"
"ESP","GDP","TOT","MLN_USD","A","1985",364584.6324,"E"
"ESP","GDP","TOT","MLN_USD","A","1986",384041.0026,"E"
"ESP","GDP","TOT","MLN_USD","A","1987",415685.757,"E"
"ESP","GDP","TOT","MLN_USD","A","1988",452156.2596,"E"
"ESP","GDP","TOT","MLN_USD","A","1989",492410.491,"E"
"ESP","GDP","TOT","MLN_USD","A","1990",529934.2873,"E"
"ESP","GDP","TOT","MLN_USD","A","1991",561514.436,"E"
"ESP","GDP","TOT","MLN_USD","A","1992",579651.0601,"E"
"ESP","GDP","TOT","MLN_USD","A","1993",587321.1641,"E"
"ESP","GDP","TOT","MLN_USD","A","1994",614115.0242,"E"
"ESP","GDP","TOT","MLN_USD","A","1995",644210.856,
"ESP","GDP","TOT","MLN_USD","A","1996",674634.6304,
"ESP","GDP","TOT","MLN_USD","A","1997",715449.5198,
"ESP","GDP","TOT","MLN_USD","A","1998",764800.4669,
"ESP","GDP","TOT","MLN_USD","A","1999",803987.8868,
"ESP","GDP","TOT","MLN_USD","A","2000",873445.1939,
"ESP","GDP","TOT","MLN_USD","A","2001",936694.4194,
"ESP","GDP","TOT","MLN_USD","A","2002",1009397.6942,
"ESP","GDP","TOT","MLN_USD","A","2003",1056980.7141,
"ESP","GDP","TOT","MLN_USD","A","2004",1124101.1184,
"ESP","GDP","TOT","MLN_USD","A","2005",1209299.2328,
"ESP","GDP","TOT","MLN_USD","A","2006",1368291.9515,
"ESP","GDP","TOT","MLN_USD","A","2007",1474005.4066,
"ESP","GDP","TOT","MLN_USD","A","2008",1537792.117,
"ESP","GDP","TOT","MLN_USD","A","2009",1501473.156,
"ESP","GDP","TOT","MLN_USD","A","2010",1488328.5943,
"ESP","GDP","TOT","MLN_USD","A","2011",1498957.4062,
"ESP","GDP","TOT","MLN_USD","A","2012",1496188.3425,
"ESP","GDP","TOT","MLN_USD","A","2013",1519995.2952,
"ESP","GDP","TOT","MLN_USD","A","2014",1566855.2387,
"ESP","GDP","TOT","MLN_USD","A","2015",1618869.3252,
"ESP","GDP","TOT","MLN_USD","A","2016",1687946.4293,"P"
"ESP","GDP","TOT","MLN_USD","A","2017",1773676.409,"P"
"ESP","GDP","TOT","USD_CAP","A","1970",2764.637649,"E"
"ESP","GDP","TOT","USD_CAP","A","1971",3012.165642,"E"
"ESP","GDP","TOT","USD_CAP","A","1972",3368.336712,"E"
"ESP","GDP","TOT","USD_CAP","A","1973",3793.948925,"E"
"ESP","GDP","TOT","USD_CAP","A","1974",4325.212234,"E"
"ESP","GDP","TOT","USD_CAP","A","1975",4702.178595,"E"
"ESP","GDP","TOT","USD_CAP","A","1976",5063.983799,"E"
"ESP","GDP","TOT","USD_CAP","A","1977",5465.367267,"E"
"ESP","GDP","TOT","USD_CAP","A","1978",5868.357281,"E"
"ESP","GDP","TOT","USD_CAP","A","1979",6298.963181,"E"
"ESP","GDP","TOT","USD_CAP","A","1980",6943.491066,"E"
"ESP","GDP","TOT","USD_CAP","A","1981",7535.290544,"E"
"ESP","GDP","TOT","USD_CAP","A","1982",8059.163351,"E"
"ESP","GDP","TOT","USD_CAP","A","1983",8485.627068,"E"
"ESP","GDP","TOT","USD_CAP","A","1984",8907.084752,"E"
"ESP","GDP","TOT","USD_CAP","A","1985",9370.947406,"E"
"ESP","GDP","TOT","USD_CAP","A","1986",9841.067121,"E"
"ESP","GDP","TOT","USD_CAP","A","1987",10625.771047,"E"
"ESP","GDP","TOT","USD_CAP","A","1988",11532.656353,"E"
"ESP","GDP","TOT","USD_CAP","A","1989",12535.094958,"E"
"ESP","GDP","TOT","USD_CAP","A","1990",13469.836375,"E"
"ESP","GDP","TOT","USD_CAP","A","1991",14247.271894,"E"
"ESP","GDP","TOT","USD_CAP","A","1992",14673.143564,"E"
"ESP","GDP","TOT","USD_CAP","A","1993",14834.865235,"E"
"ESP","GDP","TOT","USD_CAP","A","1994",15483.875778,"E"
"ESP","GDP","TOT","USD_CAP","A","1995",16219.21136,
"ESP","GDP","TOT","USD_CAP","A","1996",16914.919026,
"ESP","GDP","TOT","USD_CAP","A","1997",17863.90811,
"ESP","GDP","TOT","USD_CAP","A","1998",19018.26396,
"ESP","GDP","TOT","USD_CAP","A","1999",19915.47899,
"ESP","GDP","TOT","USD_CAP","A","2000",21537.83089,
"ESP","GDP","TOT","USD_CAP","A","2001",22977.344341,
"ESP","GDP","TOT","USD_CAP","A","2002",24367.460753,
"ESP","GDP","TOT","USD_CAP","A","2003",25049.310694,
"ESP","GDP","TOT","USD_CAP","A","2004",26227.889555,
"ESP","GDP","TOT","USD_CAP","A","2005",27696.201196,
"ESP","GDP","TOT","USD_CAP","A","2006",30844.479418,
"ESP","GDP","TOT","USD_CAP","A","2007",32584.786598,
"ESP","GDP","TOT","USD_CAP","A","2008",33442.622642,
"ESP","GDP","TOT","USD_CAP","A","2009",32381.667442,
"ESP","GDP","TOT","USD_CAP","A","2010",31964.447281,
"ESP","GDP","TOT","USD_CAP","A","2011",32072.864734,
"ESP","GDP","TOT","USD_CAP","A","2012",31993.079214,
"ESP","GDP","TOT","USD_CAP","A","2013",32622.825214,
"ESP","GDP","TOT","USD_CAP","A","2014",33728.452022,
"ESP","GDP","TOT","USD_CAP","A","2015",34881.907459,
"ESP","GDP","TOT","USD_CAP","A","2016",36338.997401,"P"
"ESP","GDP","TOT","USD_CAP","A","2017",38115.709137,"P"
"SWE","GDP","TOT","MLN_USD","A","1960",18211.5834,"E"
"SWE","GDP","TOT","MLN_USD","A","1961",19432.9864,"E"
"SWE","GDP","TOT","MLN_USD","A","1962",20724.913,"E"
"SWE","GDP","TOT","MLN_USD","A","1963",22148.5861,"E"
"SWE","GDP","TOT","MLN_USD","A","1964",24084.0674,"E"
"SWE","GDP","TOT","MLN_USD","A","1965",25702.6998,"E"
"SWE","GDP","TOT","MLN_USD","A","1966",27155.3039,"E"
"SWE","GDP","TOT","MLN_USD","A","1967",28875.6987,"E"
"SWE","GDP","TOT","MLN_USD","A","1968",31381.3339,"E"
"SWE","GDP","TOT","MLN_USD","A","1969",34657.9672,"E"
"SWE","GDP","TOT","MLN_USD","A","1970",38973.9257,"E"
"SWE","GDP","TOT","MLN_USD","A","1971",41339.7651,"E"
"SWE","GDP","TOT","MLN_USD","A","1972",44116.5752,"E"
"SWE","GDP","TOT","MLN_USD","A","1973",48363.2191,"E"
"SWE","GDP","TOT","MLN_USD","A","1974",54393.4135,"E"
"SWE","GDP","TOT","MLN_USD","A","1975",60948.2105,"E"
"SWE","GDP","TOT","MLN_USD","A","1976",64973.915,"E"
"SWE","GDP","TOT","MLN_USD","A","1977",67902.7403,"E"
"SWE","GDP","TOT","MLN_USD","A","1978",73943.2336,"E"
"SWE","GDP","TOT","MLN_USD","A","1979",83121.754,"E"
"SWE","GDP","TOT","MLN_USD","A","1980",92158.6009,"E"
"SWE","GDP","TOT","MLN_USD","A","1981",101221.0515,"E"
"SWE","GDP","TOT","MLN_USD","A","1982",108842.8634,"E"
"SWE","GDP","TOT","MLN_USD","A","1983",115290.769,"E"
"SWE","GDP","TOT","MLN_USD","A","1984",124430.8442,"E"
"SWE","GDP","TOT","MLN_USD","A","1985",131186.3312,"E"
"SWE","GDP","TOT","MLN_USD","A","1986",137435.0615,"E"
"SWE","GDP","TOT","MLN_USD","A","1987",145668.3904,"E"
"SWE","GDP","TOT","MLN_USD","A","1988",154626.3144,"E"
"SWE","GDP","TOT","MLN_USD","A","1989",164902.8502,"E"
"SWE","GDP","TOT","MLN_USD","A","1990",172293.3804,"E"
"SWE","GDP","TOT","MLN_USD","A","1991",175988.0299,"E"
"SWE","GDP","TOT","MLN_USD","A","1992",177914.3018,"E"
"SWE","GDP","TOT","MLN_USD","A","1993",178384.8828,
"SWE","GDP","TOT","MLN_USD","A","1994",189628.817,
"SWE","GDP","TOT","MLN_USD","A","1995",201371.1461,
"SWE","GDP","TOT","MLN_USD","A","1996",208903.1231,
"SWE","GDP","TOT","MLN_USD","A","1997",216600.6686,
"SWE","GDP","TOT","MLN_USD","A","1998",225911.2611,
"SWE","GDP","TOT","MLN_USD","A","1999",240769.072,
"SWE","GDP","TOT","MLN_USD","A","2000",260095.0353,
"SWE","GDP","TOT","MLN_USD","A","2001",264245.228,
"SWE","GDP","TOT","MLN_USD","A","2002",273428.2357,
"SWE","GDP","TOT","MLN_USD","A","2003",282280.7064,
"SWE","GDP","TOT","MLN_USD","A","2004",301996.7718,
"SWE","GDP","TOT","MLN_USD","A","2005",307060.5712,
"SWE","GDP","TOT","MLN_USD","A","2006",340232.6925,
"SWE","GDP","TOT","MLN_USD","A","2007",371605.7493,
"SWE","GDP","TOT","MLN_USD","A","2008",386340.8665,
"SWE","GDP","TOT","MLN_USD","A","2009",369038.0898,
"SWE","GDP","TOT","MLN_USD","A","2010",390817.1487,
"SWE","GDP","TOT","MLN_USD","A","2011",413955.8797,
"SWE","GDP","TOT","MLN_USD","A","2012",426224.1255,
"SWE","GDP","TOT","MLN_USD","A","2013",438948.504,
"SWE","GDP","TOT","MLN_USD","A","2014",451571.6716,
"SWE","GDP","TOT","MLN_USD","A","2015",469483.5987,
"SWE","GDP","TOT","MLN_USD","A","2016",483157.1921,
"SWE","GDP","TOT","MLN_USD","A","2017",503204.3418,
"SWE","GDP","TOT","USD_CAP","A","1970",4845.750003,"E"
"SWE","GDP","TOT","USD_CAP","A","1971",5104.993015,"E"
"SWE","GDP","TOT","USD_CAP","A","1972",5431.799429,"E"
"SWE","GDP","TOT","USD_CAP","A","1973",5943.685268,"E"
"SWE","GDP","TOT","USD_CAP","A","1974",6665.118214,"E"
"SWE","GDP","TOT","USD_CAP","A","1975",7440.051388,"E"
"SWE","GDP","TOT","USD_CAP","A","1976",7902.536014,"E"
"SWE","GDP","TOT","USD_CAP","A","1977",8229.730884,"E"
"SWE","GDP","TOT","USD_CAP","A","1978",8935.839438,"E"
"SWE","GDP","TOT","USD_CAP","A","1979",10022.027457,"E"
"SWE","GDP","TOT","USD_CAP","A","1980",11090.209988,"E"
"SWE","GDP","TOT","USD_CAP","A","1981",12166.129598,"E"
"SWE","GDP","TOT","USD_CAP","A","1982",13074.365949,"E"
"SWE","GDP","TOT","USD_CAP","A","1983",13842.246981,"E"
"SWE","GDP","TOT","USD_CAP","A","1984",14925.303333,"E"
"SWE","GDP","TOT","USD_CAP","A","1985",15711.115864,"E"
"SWE","GDP","TOT","USD_CAP","A","1986",16420.145575,"E"
"SWE","GDP","TOT","USD_CAP","A","1987",17345.801465,"E"
"SWE","GDP","TOT","USD_CAP","A","1988",18329.547908,"E"
"SWE","GDP","TOT","USD_CAP","A","1989",19416.545195,"E"
"SWE","GDP","TOT","USD_CAP","A","1990",20130.31106,"E"
"SWE","GDP","TOT","USD_CAP","A","1991",20423.584035,"E"
"SWE","GDP","TOT","USD_CAP","A","1992",20525.648062,"E"
"SWE","GDP","TOT","USD_CAP","A","1993",20460.266875,
"SWE","GDP","TOT","USD_CAP","A","1994",21596.09336,
"SWE","GDP","TOT","USD_CAP","A","1995",22813.348526,
"SWE","GDP","TOT","USD_CAP","A","1996",23628.902062,
"SWE","GDP","TOT","USD_CAP","A","1997",24485.442015,
"SWE","GDP","TOT","USD_CAP","A","1998",25523.812125,
"SWE","GDP","TOT","USD_CAP","A","1999",27181.281341,
"SWE","GDP","TOT","USD_CAP","A","2000",29316.062187,
"SWE","GDP","TOT","USD_CAP","A","2001",29703.825087,
"SWE","GDP","TOT","USD_CAP","A","2002",30636.216886,
"SWE","GDP","TOT","USD_CAP","A","2003",31510.873437,
"SWE","GDP","TOT","USD_CAP","A","2004",33579.44869,
"SWE","GDP","TOT","USD_CAP","A","2005",34005.999286,
"SWE","GDP","TOT","USD_CAP","A","2006",37468.497605,
"SWE","GDP","TOT","USD_CAP","A","2007",40621.085173,
"SWE","GDP","TOT","USD_CAP","A","2008",41904.298073,
"SWE","GDP","TOT","USD_CAP","A","2009",39687.916313,
"SWE","GDP","TOT","USD_CAP","A","2010",41673.382525,
"SWE","GDP","TOT","USD_CAP","A","2011",43808.563652,
"SWE","GDP","TOT","USD_CAP","A","2012",44774.263664,
"SWE","GDP","TOT","USD_CAP","A","2013",45721.897416,
"SWE","GDP","TOT","USD_CAP","A","2014",46572.505607,
"SWE","GDP","TOT","USD_CAP","A","2015",47910.400712,
"SWE","GDP","TOT","USD_CAP","A","2016",48690.146437,
"SWE","GDP","TOT","USD_CAP","A","2017",50031.750977,
"CHE","GDP","TOT","MLN_USD","A","1970",44869.2371,"E"
"CHE","GDP","TOT","MLN_USD","A","1971",49069.0345,"E"
"CHE","GDP","TOT","MLN_USD","A","1972",52831.7884,"E"
"CHE","GDP","TOT","MLN_USD","A","1973",57405.9249,"E"
"CHE","GDP","TOT","MLN_USD","A","1974",63472.9654,"E"
"CHE","GDP","TOT","MLN_USD","A","1975",64300.4776,"E"
"CHE","GDP","TOT","MLN_USD","A","1976",66877.7802,"E"
"CHE","GDP","TOT","MLN_USD","A","1977",72754.7178,"E"
"CHE","GDP","TOT","MLN_USD","A","1978",78181.5501,"E"
"CHE","GDP","TOT","MLN_USD","A","1979",86744.8587,"E"
"CHE","GDP","TOT","MLN_USD","A","1980",98919.9712,
"CHE","GDP","TOT","MLN_USD","A","1981",109887.311,
"CHE","GDP","TOT","MLN_USD","A","1982",115176.2856,
"CHE","GDP","TOT","MLN_USD","A","1983",120488.9987,
"CHE","GDP","TOT","MLN_USD","A","1984",128517.712,
"CHE","GDP","TOT","MLN_USD","A","1985",137502.0628,
"CHE","GDP","TOT","MLN_USD","A","1986",142883.5594,
"CHE","GDP","TOT","MLN_USD","A","1987",148852.1255,
"CHE","GDP","TOT","MLN_USD","A","1988",159112.8677,
"CHE","GDP","TOT","MLN_USD","A","1989",172457.9754,
"CHE","GDP","TOT","MLN_USD","A","1990",185409.0735,
"CHE","GDP","TOT","MLN_USD","A","1991",189825.9134,
"CHE","GDP","TOT","MLN_USD","A","1992",194068.1821,
"CHE","GDP","TOT","MLN_USD","A","1993",198435.2605,
"CHE","GDP","TOT","MLN_USD","A","1994",205231.4949,
"CHE","GDP","TOT","MLN_USD","A","1995",210519.433,
"CHE","GDP","TOT","MLN_USD","A","1996",215942.1808,
"CHE","GDP","TOT","MLN_USD","A","1997",225412.1426,
"CHE","GDP","TOT","MLN_USD","A","1998",233860.2318,
"CHE","GDP","TOT","MLN_USD","A","1999",241567.4416,
"CHE","GDP","TOT","MLN_USD","A","2000",256828.8708,
"CHE","GDP","TOT","MLN_USD","A","2001",266121.0659,
"CHE","GDP","TOT","MLN_USD","A","2002",274768.4784,
"CHE","GDP","TOT","MLN_USD","A","2003",276759.5508,
"CHE","GDP","TOT","MLN_USD","A","2004",289555.2638,
"CHE","GDP","TOT","MLN_USD","A","2005",301740.6098,
"CHE","GDP","TOT","MLN_USD","A","2006",337617.217,
"CHE","GDP","TOT","MLN_USD","A","2007",375575.6159,
"CHE","GDP","TOT","MLN_USD","A","2008",402150.9841,
"CHE","GDP","TOT","MLN_USD","A","2009",400818.7375,
"CHE","GDP","TOT","MLN_USD","A","2010",415654.4844,
"CHE","GDP","TOT","MLN_USD","A","2011",444548.7282,
"CHE","GDP","TOT","MLN_USD","A","2012",462615.2239,
"CHE","GDP","TOT","MLN_USD","A","2013",486238.7519,
"CHE","GDP","TOT","MLN_USD","A","2014",506895.0439,
"CHE","GDP","TOT","MLN_USD","A","2015",527160.4507,
"CHE","GDP","TOT","MLN_USD","A","2016",534902.6551,
"CHE","GDP","TOT","MLN_USD","A","2017",547854.0645,
"CHE","GDP","TOT","USD_CAP","A","1970",7159.603813,"E"
"CHE","GDP","TOT","USD_CAP","A","1971",7735.577477,"E"
"CHE","GDP","TOT","USD_CAP","A","1972",8253.201529,"E"
"CHE","GDP","TOT","USD_CAP","A","1973",8912.383062,"E"
"CHE","GDP","TOT","USD_CAP","A","1974",9825.548611,"E"
"CHE","GDP","TOT","USD_CAP","A","1975",10041.425275,"E"
"CHE","GDP","TOT","USD_CAP","A","1976",10559.683408,"E"
"CHE","GDP","TOT","USD_CAP","A","1977",11518.339769,"E"
"CHE","GDP","TOT","USD_CAP","A","1978",12345.947197,"E"
"CHE","GDP","TOT","USD_CAP","A","1979",13658.800835,"E"
"CHE","GDP","TOT","USD_CAP","A","1980",15492.000555,
"CHE","GDP","TOT","USD_CAP","A","1981",17091.995573,
"CHE","GDP","TOT","USD_CAP","A","1982",17809.195113,
"CHE","GDP","TOT","USD_CAP","A","1983",18588.315863,
"CHE","GDP","TOT","USD_CAP","A","1984",19756.308691,
"CHE","GDP","TOT","USD_CAP","A","1985",21046.273837,
"CHE","GDP","TOT","USD_CAP","A","1986",21738.140642,
"CHE","GDP","TOT","USD_CAP","A","1987",22488.571636,
"CHE","GDP","TOT","USD_CAP","A","1988",23849.510478,
"CHE","GDP","TOT","USD_CAP","A","1989",25651.777183,
"CHE","GDP","TOT","USD_CAP","A","1990",27280.968528,
"CHE","GDP","TOT","USD_CAP","A","1991",27590.622877,
"CHE","GDP","TOT","USD_CAP","A","1992",27951.249712,
"CHE","GDP","TOT","USD_CAP","A","1993",28393.088039,
"CHE","GDP","TOT","USD_CAP","A","1994",29165.242479,
"CHE","GDP","TOT","USD_CAP","A","1995",29669.558561,
"CHE","GDP","TOT","USD_CAP","A","1996",30284.004099,
"CHE","GDP","TOT","USD_CAP","A","1997",31524.390341,
"CHE","GDP","TOT","USD_CAP","A","1998",32613.258037,
"CHE","GDP","TOT","USD_CAP","A","1999",33505.301143,
"CHE","GDP","TOT","USD_CAP","A","2000",35428.549425,
"CHE","GDP","TOT","USD_CAP","A","2001",36552.821985,
"CHE","GDP","TOT","USD_CAP","A","2002",37466.381843,
"CHE","GDP","TOT","USD_CAP","A","2003",37460.724379,
"CHE","GDP","TOT","USD_CAP","A","2004",38927.089665,
"CHE","GDP","TOT","USD_CAP","A","2005",40326.87635,
"CHE","GDP","TOT","USD_CAP","A","2006",44865.23766,
"CHE","GDP","TOT","USD_CAP","A","2007",49491.674702,
"CHE","GDP","TOT","USD_CAP","A","2008",52362.64918,
"CHE","GDP","TOT","USD_CAP","A","2009",51555.312676,
"CHE","GDP","TOT","USD_CAP","A","2010",52911.374735,
"CHE","GDP","TOT","USD_CAP","A","2011",56183.817871,
"CHE","GDP","TOT","USD_CAP","A","2012",57849.601723,
"CHE","GDP","TOT","USD_CAP","A","2013",60108.540531,
"CHE","GDP","TOT","USD_CAP","A","2014",61902.16174,
"CHE","GDP","TOT","USD_CAP","A","2015",63648.30306,
"CHE","GDP","TOT","USD_CAP","A","2016",63888.708682,"P"
"CHE","GDP","TOT","USD_CAP","A","2017",64834.800529,"E"
"TUR","GDP","TOT","MLN_USD","A","1970",62893.0555,"E"
"TUR","GDP","TOT","MLN_USD","A","1971",69766.2739,"E"
"TUR","GDP","TOT","MLN_USD","A","1972",78191.6265,"E"
"TUR","GDP","TOT","MLN_USD","A","1973",85136.1709,"E"
"TUR","GDP","TOT","MLN_USD","A","1974",97974.4103,"E"
"TUR","GDP","TOT","MLN_USD","A","1975",114727.0847,"E"
"TUR","GDP","TOT","MLN_USD","A","1976",133687.21,"E"
"TUR","GDP","TOT","MLN_USD","A","1977",146814.5524,"E"
"TUR","GDP","TOT","MLN_USD","A","1978",159485.7833,"E"
"TUR","GDP","TOT","MLN_USD","A","1979",171574.8435,"E"
"TUR","GDP","TOT","MLN_USD","A","1980",182473.2995,"E"
"TUR","GDP","TOT","MLN_USD","A","1981",209196.0798,"E"
"TUR","GDP","TOT","MLN_USD","A","1982",230089.8985,"E"
"TUR","GDP","TOT","MLN_USD","A","1983",251059.4924,"E"
"TUR","GDP","TOT","MLN_USD","A","1984",277416.1904,"E"
"TUR","GDP","TOT","MLN_USD","A","1985",298434.7037,"E"
"TUR","GDP","TOT","MLN_USD","A","1986",325814.776,"E"
"TUR","GDP","TOT","MLN_USD","A","1987",365817.0191,"E"
"TUR","GDP","TOT","MLN_USD","A","1988",386653.0331,"E"
"TUR","GDP","TOT","MLN_USD","A","1989",402696.7069,"E"
"TUR","GDP","TOT","MLN_USD","A","1990",456242.2846,"E"
"TUR","GDP","TOT","MLN_USD","A","1991",475796.3042,"E"
"TUR","GDP","TOT","MLN_USD","A","1992",515764.4928,"E"
"TUR","GDP","TOT","MLN_USD","A","1993",570500.6679,"E"
"TUR","GDP","TOT","MLN_USD","A","1994",550854.6947,"E"
"TUR","GDP","TOT","MLN_USD","A","1995",602783.0918,"E"
"TUR","GDP","TOT","MLN_USD","A","1996",655729.7028,"E"
"TUR","GDP","TOT","MLN_USD","A","1997",716565.4706,"E"
"TUR","GDP","TOT","MLN_USD","A","1998",557398.245,
"TUR","GDP","TOT","MLN_USD","A","1999",545463.7514,
"TUR","GDP","TOT","MLN_USD","A","2000",605983.2308,
"TUR","GDP","TOT","MLN_USD","A","2001",592032.7609,
"TUR","GDP","TOT","MLN_USD","A","2002",607794.166,
"TUR","GDP","TOT","MLN_USD","A","2003",634671.0986,
"TUR","GDP","TOT","MLN_USD","A","2004",728003.3507,
"TUR","GDP","TOT","MLN_USD","A","2005",807226.7577,
"TUR","GDP","TOT","MLN_USD","A","2006",936690.3384,
"TUR","GDP","TOT","MLN_USD","A","2007",1033065.1976,
"TUR","GDP","TOT","MLN_USD","A","2008",1130487.0657,
"TUR","GDP","TOT","MLN_USD","A","2009",1104561.1421,
"TUR","GDP","TOT","MLN_USD","A","2010",1261588.717,
"TUR","GDP","TOT","MLN_USD","A","2011",1443295.5691,
"TUR","GDP","TOT","MLN_USD","A","2012",1539111.2275,
"TUR","GDP","TOT","MLN_USD","A","2013",1690856.0865,
"TUR","GDP","TOT","MLN_USD","A","2014",1851026.0012,
"TUR","GDP","TOT","MLN_USD","A","2015",1944645.924,
"TUR","GDP","TOT","MLN_USD","A","2016",2007466.2655,
"TUR","GDP","TOT","MLN_USD","A","2017",2141265.0416,
"TUR","GDP","TOT","USD_CAP","A","1970",1780.613673,"E"
"TUR","GDP","TOT","USD_CAP","A","1971",1926.446884,"E"
"TUR","GDP","TOT","USD_CAP","A","1972",2105.774708,"E"
"TUR","GDP","TOT","USD_CAP","A","1973",2236.188561,"E"
"TUR","GDP","TOT","USD_CAP","A","1974",2509.847585,"E"
"TUR","GDP","TOT","USD_CAP","A","1975",2862.595057,"E"
"TUR","GDP","TOT","USD_CAP","A","1976",3267.437616,"E"
"TUR","GDP","TOT","USD_CAP","A","1977",3515.000777,"E"
"TUR","GDP","TOT","USD_CAP","A","1978",3740.285725,"E"
"TUR","GDP","TOT","USD_CAP","A","1979",3941.530979,"E"
"TUR","GDP","TOT","USD_CAP","A","1980",4106.244644,"E"
"TUR","GDP","TOT","USD_CAP","A","1981",4593.677642,"E"
"TUR","GDP","TOT","USD_CAP","A","1982",4928.244912,"E"
"TUR","GDP","TOT","USD_CAP","A","1983",5245.267683,"E"
"TUR","GDP","TOT","USD_CAP","A","1984",5653.478509,"E"
"TUR","GDP","TOT","USD_CAP","A","1985",5932.38786,"E"
"TUR","GDP","TOT","USD_CAP","A","1986",6328.958353,"E"
"TUR","GDP","TOT","USD_CAP","A","1987",6985.240006,"E"
"TUR","GDP","TOT","USD_CAP","A","1988",7258.6362,"E"
"TUR","GDP","TOT","USD_CAP","A","1989",7430.925357,"E"
"TUR","GDP","TOT","USD_CAP","A","1990",8277.254801,"E"
"TUR","GDP","TOT","USD_CAP","A","1991",8488.02612,"E"
"TUR","GDP","TOT","USD_CAP","A","1992",9050.722859,"E"
"TUR","GDP","TOT","USD_CAP","A","1993",9850.994904,"E"
"TUR","GDP","TOT","USD_CAP","A","1994",9362.385823,"E"
"TUR","GDP","TOT","USD_CAP","A","1995",10087.406985,"E"
"TUR","GDP","TOT","USD_CAP","A","1996",10807.959367,"E"
"TUR","GDP","TOT","USD_CAP","A","1997",11635.956458,"E"
"TUR","GDP","TOT","USD_CAP","A","1998",8923.511862,
"TUR","GDP","TOT","USD_CAP","A","1999",8608.417262,
"TUR","GDP","TOT","USD_CAP","A","2000",9431.352032,
"TUR","GDP","TOT","USD_CAP","A","2001",9089.597607,
"TUR","GDP","TOT","USD_CAP","A","2002",9207.886408,
"TUR","GDP","TOT","USD_CAP","A","2003",9490.692786,
"TUR","GDP","TOT","USD_CAP","A","2004",10749.720932,
"TUR","GDP","TOT","USD_CAP","A","2005",11772.988911,
"TUR","GDP","TOT","USD_CAP","A","2006",13497.951415,
"TUR","GDP","TOT","USD_CAP","A","2007",14712.884678,
"TUR","GDP","TOT","USD_CAP","A","2008",15901.07695,
"TUR","GDP","TOT","USD_CAP","A","2009",15330.480807,
"TUR","GDP","TOT","USD_CAP","A","2010",17281.327027,
"TUR","GDP","TOT","USD_CAP","A","2011",19517.181462,
"TUR","GDP","TOT","USD_CAP","A","2012",20549.293077,"E"
"TUR","GDP","TOT","USD_CAP","A","2013",22314.403668,"E"
"TUR","GDP","TOT","USD_CAP","A","2014",24158.80637,"E"
"TUR","GDP","TOT","USD_CAP","A","2015",25111.776455,"E"
"TUR","GDP","TOT","USD_CAP","A","2016",25655.471775,"E"
"TUR","GDP","TOT","USD_CAP","A","2017",27091.932154,"E"
"GBR","GDP","TOT","MLN_USD","A","1960",114500.8344,
"GBR","GDP","TOT","MLN_USD","A","1961",118722.123,
"GBR","GDP","TOT","MLN_USD","A","1962",122368.0186,
"GBR","GDP","TOT","MLN_USD","A","1963",129722.616,
"GBR","GDP","TOT","MLN_USD","A","1964",138405.5097,
